itemID,class1,class2
item1527,article,Celebrities
item1528,article,VideoGames
item1529,article,Series
item1530,article,TV
item1531,article,Series
item1532,article,Movies
item1533,article,Series
item1534,article,VideoGames
item1535,article,Celebrities
item1536,article,Series
item1537,article,VideoGames
item1538,article,Series
item1539,article,Series
item1540,article,Series
item1541,article,TV
item1542,article,Series
item1543,article,TV
item1544,article,Series
item1545,article,Celebrities
item1546,article,Movies
item1547,article,Series
item1548,article,TV
item1549,article,Movies
item1550,article,Series
item1551,article,Series
item1552,article,Celebrities
item1553,article,Celebrities
item1554,article,Celebrities
item1555,article,Celebrities
item1556,article,Series
item1557,article,Movies
item1558,article,Music
item1559,article,Celebrities
item1560,article,Movies
item1561,article,Celebrities
item1562,article,Series
item1563,article,TV
item1564,article,Celebrities
item1565,article,TV
item1566,article,Music
item1567,article,Series
item1568,article,Movies
item1569,article,Movies
item1570,article,TV
item1571,article,Comic
item1572,article,Celebrities
item1573,article,VideoGames
item1574,article,VideoGames
item1575,article,Series
item1576,article,Series
item1577,article,Tech
item1578,article,Celebrities
item1579,article,Series
item1580,article,Movies
item1581,article,TV
item1582,article,Movies
item1583,article,Series
item1584,article,Series
item1585,article,Series
item1586,article,TV
item1587,article,Tech
item1588,article,Celebrities
item1589,article,Series
item1590,article,Celebrities
item1591,article,TV
item1592,article,Series
item1593,article,Movies
item1594,article,Series
item1595,article,Series
item1596,article,Other
item1597,article,Tech
item1598,article,Celebrities
item1599,article,Celebrities
item1600,article,Other
item1601,article,TV
item1602,article,TV
item1603,article,TV
item1604,article,TV
item1605,article,TV
item1606,article,TV
item1607,article,Series
item1608,article,Movies
item1609,article,Celebrities
item1610,article,Series
item1611,article,Celebrities
item1612,article,TV
item1613,article,Series
item1614,article,Music
item1615,article,Movies
item1616,article,Series
item1617,article,Celebrities
item1618,article,Tech
item1619,article,TV
item1620,article,TV
item1621,article,Series
item1622,article,Series
item1623,article,Tech
item1624,article,Other
item1625,article,Celebrities
item1626,article,Movies
item1627,article,Series
item1628,article,Celebrities
item1629,article,Series
item1630,article,Celebrities
item1631,article,TV
item1632,article,Movies
item1633,article,Celebrities
item1634,article,Music
item1635,article,News
item1636,article,Celebrities
item1637,article,Series
item1638,article,TV
item1639,article,Series
item1640,article,TV
item1641,article,TV
item1642,article,Tech
item1643,article,Series
item1644,article,Music
item1645,article,Movies
item1646,article,Movies
item1647,article,Celebrities
item1648,article,TV
item1649,article,Movies
item1650,article,Series
item1651,article,Tech
item1652,article,VideoGames
item1653,article,Series
item1654,article,Celebrities
item1655,article,Comic
item1656,article,Series
item1657,article,Movies
item1658,article,VideoGames
item1659,article,Series
item1660,article,Series
item1661,article,Celebrities
item1662,article,Series
item1663,article,TV
item1664,article,Movies
item1665,article,Celebrities
item1666,article,Series
item1667,article,Celebrities
item1668,article,Celebrities
item1669,article,Series
item1670,article,Celebrities
item1671,article,VideoGames
item1672,article,Series
item1673,article,TV
item1674,article,Series
item1675,article,Music
item1676,article,Series
item1677,article,Movies
item1678,article,Celebrities
item1679,article,Celebrities
item1680,article,Celebrities
item1681,article,Celebrities
item1682,article,Celebrities
item1683,article,TV
item1684,article,Music
item1685,article,Tech
item1686,article,Series
item1687,article,Celebrities
item1688,article,Celebrities
item1689,article,Movies
item1690,article,Series
item1691,article,Celebrities
item1692,article,Tech
item1693,article,Celebrities
item1694,article,TV
item1695,article,Movies
item1696,article,TV
item1697,article,Series
item1698,article,Movies
item1699,article,Series
item1700,article,Series
item1701,article,Movies
item1702,article,TV
item1703,article,Series
item1704,article,Comic
item1705,article,Series
item1706,article,Movies
item1707,article,Celebrities
item1708,article,VideoGames
item1709,article,TV
item1710,article,TV
item1711,article,Movies
item1712,article,Comic
item1713,article,TV
item1714,article,Movies
item1715,article,Celebrities
item1716,article,Celebrities
item1717,article,Series
item1718,article,Celebrities
item1719,article,Celebrities
item1720,article,Series
item1721,article,Series
item1722,article,Celebrities
item1723,article,Series
item1724,article,Movies
item1725,article,TV
item1726,article,TV
item1727,article,Music
item1728,article,Series
item1729,article,Celebrities
item1730,article,Movies
item1731,article,TV
item1732,article,Celebrities
item1733,article,TV
item1734,article,TV
item1735,article,Series
item1736,article,Series
item1737,article,Series
item1738,article,Music
item1739,article,TV
item1740,article,Movies
item1741,article,Series
item1742,article,Series
item1743,article,Series
item1744,article,Comic
item1745,article,TV
item1746,article,Celebrities
item1747,article,Other
item1748,article,Celebrities
item1749,article,Celebrities
item1750,article,Celebrities
item1751,article,Movies
item1752,article,Comic
item1753,article,Celebrities
item1754,article,TV
item1755,article,Series
item1756,article,Series
item1757,article,Music
item1758,article,TV
item1759,article,VideoGames
item1760,article,Series
item1761,article,Series
item1762,article,Celebrities
item1763,article,Series
item1764,article,Series
item1765,article,TV
item1766,article,Celebrities
item1767,article,Comic
item1768,article,Movies
item1769,article,TV
item1770,article,Movies
item1771,article,Tech
item1772,article,TV
item1773,article,Celebrities
item1774,article,Series
item1775,article,Series
item1776,article,Other
item1777,article,Series
item1778,article,VideoGames
item1779,article,Movies
item1780,article,Series
item1781,article,Music
item1782,article,Series
item1783,article,Series
item1784,article,VideoGames
item1785,article,Series
item1786,article,VideoGames
item1787,article,Celebrities
item1788,article,Series
item1789,article,Movies
item1790,article,TV
item1791,article,Series
item1792,article,TV
item1793,article,Tech
item1794,article,TV
item1795,article,Movies
item1796,article,Series
item1797,article,VideoGames
item1798,article,TV
item1799,article,Celebrities
item1800,article,Celebrities
item1801,article,Series
item1802,article,TV
item1803,article,TV
item1804,article,Series
item1805,article,Celebrities
item1806,article,TV
item1807,article,Series
item1808,article,TV
item1809,article,Celebrities
item1810,article,Series
item1811,article,Music
item1812,article,Movies
item1813,article,VideoGames
item1814,article,Series
item1815,article,Movies
item1816,article,Series
item1817,article,Celebrities
item1818,article,TV
item1819,article,TV
item1820,article,TV
item1821,article,TV
item1822,article,TV
item1823,article,Series
item1824,article,Series
item1825,article,Movies
item1826,article,TV
item1827,article,News
item1828,article,Celebrities
item1829,article,Celebrities
item1830,article,TV
item1831,article,TV
item1832,article,Celebrities
item1833,article,TV
item1834,article,Movies
item1835,article,Celebrities
item1836,article,Series
item1837,article,Movies
item1838,article,Series
item1839,article,Movies
item1840,article,TV
item1841,article,Movies
item1842,article,Comic
item1843,article,Celebrities
item1844,article,Music
item1845,article,Series
item1846,article,Celebrities
item1847,article,TV
item1848,article,TV
item1849,article,VideoGames
item1850,article,VideoGames
item1851,article,TV
item1852,article,VideoGames
item1853,article,Music
item1854,article,Movies
item1855,article,Series
item1856,article,Other
item1857,article,Comic
item1858,article,Series
item1859,article,VideoGames
item1860,article,VideoGames
item1861,article,Celebrities
item1862,article,VideoGames
item1863,article,Celebrities
item1864,article,Series
item1865,article,Celebrities
item1866,article,Music
item1867,article,Tech
item1868,article,TV
item1869,article,Movies
item1870,article,VideoGames
item1871,article,Tech
item1872,article,Movies
item1873,article,TV
item1874,article,Music
item1875,article,Series
item1876,article,Celebrities
item1877,article,Series
item1878,article,Celebrities
item1879,article,Other
item1880,article,TV
item1881,article,Series
item1882,article,Movies
item1883,article,TV
item1884,article,Series
item1885,article,Movies
item1886,article,Series
item1887,article,Celebrities
item1888,article,Series
item1889,article,Music
item1890,article,TV
item1891,article,Series
item1892,article,Tech
item1893,article,Celebrities
item1894,article,Series
item1895,article,Movies
item1896,article,TV
item1897,article,Comic
item1898,article,Celebrities
item1899,article,VideoGames
item1900,article,Series
item1901,article,Movies
item1902,article,VideoGames
item1903,article,Music
item1904,article,Celebrities
item1905,article,Tech
item1906,article,TV
item1907,article,Series
item1908,article,Series
item1909,article,TV
item1910,article,Celebrities
item1911,article,TV
item1912,article,Movies
item1913,article,TV
item1914,article,Movies
item1915,article,Series
item1916,article,Series
item1917,article,Series
item1918,article,Movies
item1919,article,Celebrities
item1920,article,Series
item1921,article,Movies
