user,timestamp,requested_page,referrer_page
444,2019-07-03 01:23:22,122,75
745,2019-07-01 19:05:12,153,122
317,2019-07-03 01:57:06,20,192
418,2019-07-03 14:58:43,58,47
954,2019-07-01 07:22:51,10,34
566,2019-07-03 22:20:31,131,195
413,2019-07-03 12:29:54,156,106
17,2019-07-01 03:37:27,110,128
354,2019-07-01 23:40:06,169,81
443,2019-07-03 02:53:26,195,194
94,2019-07-03 01:23:05,161,140
689,2019-07-03 08:40:30,127,67
236,2019-07-03 10:20:37,1,45
461,2019-07-02 23:51:47,74,58
259,2019-07-01 16:22:03,72,92
2,2019-07-03 10:03:16,101,126
8,2019-07-03 03:15:14,173,47
41,2019-07-02 23:55:59,161,133
444,2019-07-03 18:21:55,80,169
791,2019-07-02 23:36:56,12,69
294,2019-07-02 06:06:56,100,88
327,2019-07-03 14:32:37,172,75
952,2019-07-02 17:21:05,82,44
290,2019-07-03 01:21:30,107,102
957,2019-07-01 14:23:00,114,155
528,2019-07-03 14:53:51,142,20
175,2019-07-01 00:50:12,29,80
541,2019-07-03 04:46:59,76,198
422,2019-07-01 14:17:32,20,34
940,2019-07-02 08:37:21,106,164
352,2019-07-01 22:34:51,112,14
452,2019-07-03 09:21:30,165,146
769,2019-07-02 12:58:01,165,106
194,2019-07-01 03:49:44,182,110
707,2019-07-02 03:13:47,131,73
47,2019-07-02 09:43:40,191,86
438,2019-07-03 05:46:25,51,142
250,2019-07-02 22:12:45,129,3
838,2019-07-02 23:24:09,199,24
565,2019-07-03 17:46:36,3,55
199,2019-07-01 18:56:33,34,178
873,2019-07-03 03:51:08,166,91
405,2019-07-03 14:22:45,86,197
415,2019-07-02 11:28:48,124,77
583,2019-07-03 13:14:30,83,93
126,2019-07-02 00:45:23,18,82
507,2019-07-03 19:41:23,52,44
154,2019-07-01 10:01:32,93,21
727,2019-07-01 06:04:46,45,173
254,2019-07-01 16:22:42,155,85
753,2019-07-02 06:50:33,59,93
982,2019-07-01 10:54:22,59,145
61,2019-07-02 07:25:44,157,127
75,2019-07-02 07:55:52,91,77
825,2019-07-03 10:10:29,107,168
450,2019-07-01 02:40:16,154,159
166,2019-07-03 16:41:24,102,120
992,2019-07-01 14:26:47,68,186
456,2019-07-03 21:36:57,113,160
721,2019-07-01 10:10:36,108,148
82,2019-07-01 15:54:41,77,198
275,2019-07-01 04:27:38,45,5
602,2019-07-03 01:29:50,104,32
123,2019-07-02 01:54:31,157,138
655,2019-07-03 02:19:14,147,193
590,2019-07-03 15:24:25,89,86
413,2019-07-03 22:15:53,84,18
911,2019-07-02 15:35:31,198,146
576,2019-07-03 01:10:27,49,31
477,2019-07-03 05:51:29,28,146
711,2019-07-02 21:33:49,90,138
680,2019-07-02 19:17:29,14,68
503,2019-07-03 10:53:09,50,121
426,2019-07-02 05:20:54,159,177
539,2019-07-02 20:32:35,30,92
867,2019-07-03 12:15:33,137,132
668,2019-07-02 17:50:13,160,51
576,2019-07-03 13:26:06,123,109
54,2019-07-03 00:14:09,43,125
770,2019-07-03 18:03:47,62,83
352,2019-07-01 09:21:13,14,57
113,2019-07-02 01:45:33,148,16
416,2019-07-03 15:48:44,27,35
738,2019-07-03 08:16:05,28,52
572,2019-07-02 15:19:48,192,115
226,2019-07-03 13:44:26,32,106
612,2019-07-02 11:00:40,189,111
159,2019-07-02 20:03:35,7,119
102,2019-07-02 02:59:21,149,74
900,2019-07-01 12:16:08,112,147
751,2019-07-02 23:44:28,171,71
227,2019-07-02 14:32:44,0,23
540,2019-07-03 17:02:43,15,106
538,2019-07-02 08:33:34,63,50
378,2019-07-03 17:08:35,143,11
193,2019-07-03 05:52:12,162,192
201,2019-07-03 10:32:18,38,150
336,2019-07-02 13:12:49,152,43
643,2019-07-01 10:36:52,195,173
54,2019-07-03 00:23:05,193,125
89,2019-07-01 13:06:21,39,69
991,2019-07-02 19:02:13,166,95
219,2019-07-03 13:32:37,168,134
87,2019-07-03 16:36:03,130,7
894,2019-07-02 11:29:40,14,85
625,2019-07-02 01:29:22,93,89
250,2019-07-02 23:39:12,147,14
328,2019-07-01 02:01:20,50,174
127,2019-07-03 08:47:44,10,105
70,2019-07-03 11:36:32,43,148
342,2019-07-02 03:35:47,50,5
799,2019-07-01 07:42:27,53,27
604,2019-07-01 01:29:30,46,20
182,2019-07-03 13:32:49,169,48
120,2019-07-02 05:28:05,196,142
345,2019-07-02 20:13:51,189,36
8,2019-07-03 17:07:27,159,51
172,2019-07-03 08:46:48,127,91
586,2019-07-02 06:31:54,99,7
32,2019-07-02 23:56:59,49,116
909,2019-07-02 22:46:33,114,122
465,2019-07-01 14:21:15,143,91
37,2019-07-03 08:14:13,64,95
777,2019-07-03 14:40:13,13,164
367,2019-07-02 19:27:52,197,33
696,2019-07-01 12:46:40,42,147
415,2019-07-02 00:03:23,99,103
501,2019-07-02 01:56:34,119,95
812,2019-07-02 10:36:57,71,82
914,2019-07-01 14:19:20,52,177
814,2019-07-03 10:02:17,152,167
522,2019-07-02 13:25:05,125,76
141,2019-07-01 06:51:01,142,140
563,2019-07-01 11:31:08,64,68
619,2019-07-02 06:11:23,156,130
241,2019-07-03 22:56:08,30,71
530,2019-07-01 02:10:48,125,33
670,2019-07-02 21:02:31,189,64
845,2019-07-03 08:29:06,94,18
678,2019-07-02 13:04:40,83,122
290,2019-07-02 09:01:08,115,65
816,2019-07-01 22:50:37,136,32
540,2019-07-01 05:10:42,26,106
999,2019-07-01 12:44:36,13,184
968,2019-07-03 23:04:42,81,55
744,2019-07-01 20:46:23,160,51
306,2019-07-02 12:18:56,7,39
697,2019-07-03 19:10:51,162,88
674,2019-07-03 02:29:37,17,2
916,2019-07-03 18:55:42,166,54
227,2019-07-02 18:08:23,163,182
820,2019-07-01 10:25:43,111,27
688,2019-07-02 19:55:14,78,58
910,2019-07-03 07:11:25,142,65
566,2019-07-02 22:44:10,166,44
797,2019-07-03 08:08:08,142,182
682,2019-07-03 15:17:28,34,102
418,2019-07-03 08:12:11,152,61
905,2019-07-01 17:14:50,125,154
747,2019-07-03 03:02:15,122,91
853,2019-07-01 05:24:08,78,186
278,2019-07-03 12:16:00,112,65
513,2019-07-03 18:21:22,182,73
6,2019-07-03 18:01:18,142,54
865,2019-07-02 08:17:00,16,197
257,2019-07-03 06:09:35,13,75
276,2019-07-01 13:12:56,69,65
99,2019-07-03 19:45:03,127,182
107,2019-07-03 01:33:17,6,3
880,2019-07-03 11:54:04,4,183
764,2019-07-02 16:25:24,101,119
150,2019-07-01 09:04:49,42,63
654,2019-07-01 11:59:12,164,97
426,2019-07-01 06:53:02,18,186
64,2019-07-01 19:06:29,91,71
695,2019-07-03 00:07:24,167,124
80,2019-07-02 05:55:02,33,39
929,2019-07-01 04:44:15,121,70
214,2019-07-03 01:31:46,49,145
268,2019-07-03 16:18:52,73,80
278,2019-07-02 14:10:09,17,69
19,2019-07-02 08:30:17,110,195
538,2019-07-02 05:38:00,51,182
705,2019-07-02 20:52:52,196,189
745,2019-07-02 20:33:03,23,147
385,2019-07-03 18:25:00,158,37
655,2019-07-01 01:49:53,69,148
78,2019-07-01 22:27:00,22,89
331,2019-07-01 15:28:49,163,85
109,2019-07-01 12:09:29,185,110
237,2019-07-02 10:05:46,150,57
514,2019-07-03 21:24:14,24,174
58,2019-07-03 15:10:58,146,137
928,2019-07-03 12:33:13,178,62
841,2019-07-01 17:39:00,0,181
976,2019-07-01 19:58:17,148,59
297,2019-07-03 09:57:26,156,125
329,2019-07-03 00:26:50,78,123
73,2019-07-02 11:44:14,100,105
318,2019-07-03 22:39:33,136,119
754,2019-07-03 06:51:15,125,102
196,2019-07-03 10:29:09,124,151
911,2019-07-01 13:49:32,31,104
604,2019-07-02 13:32:08,16,65
768,2019-07-01 22:30:48,106,41
306,2019-07-03 02:43:01,57,158
807,2019-07-03 19:25:27,143,50
510,2019-07-01 01:23:57,177,184
334,2019-07-01 20:37:50,154,181
887,2019-07-03 07:42:40,87,117
739,2019-07-01 18:28:46,117,14
83,2019-07-01 00:23:27,69,56
54,2019-07-02 16:02:29,181,198
335,2019-07-03 14:26:38,35,150
240,2019-07-02 18:38:34,130,71
134,2019-07-01 15:13:44,155,115
252,2019-07-01 03:02:07,150,168
940,2019-07-03 08:59:12,196,176
174,2019-07-02 07:31:22,113,98
109,2019-07-02 13:30:20,76,79
746,2019-07-01 00:06:23,92,109
92,2019-07-01 19:13:46,171,84
826,2019-07-02 18:51:54,46,153
937,2019-07-01 06:02:37,158,81
634,2019-07-02 04:15:50,31,17
461,2019-07-01 14:00:26,64,69
40,2019-07-01 17:12:38,187,10
641,2019-07-02 17:51:33,107,85
921,2019-07-01 18:54:25,146,188
62,2019-07-01 20:38:00,28,159
773,2019-07-02 16:39:55,22,23
975,2019-07-03 23:56:27,12,31
750,2019-07-02 09:24:23,11,175
619,2019-07-02 08:07:40,7,129
113,2019-07-01 01:48:27,143,125
776,2019-07-03 13:31:09,28,28
885,2019-07-03 08:41:55,101,48
611,2019-07-02 11:34:12,23,187
624,2019-07-01 02:18:05,152,78
398,2019-07-01 06:22:17,11,144
168,2019-07-01 18:06:31,54,37
126,2019-07-02 07:20:04,176,66
309,2019-07-03 04:54:35,167,114
626,2019-07-01 03:24:11,0,28
503,2019-07-03 00:30:45,89,106
136,2019-07-02 22:55:48,191,29
677,2019-07-01 03:45:44,145,84
914,2019-07-02 15:47:13,164,23
673,2019-07-03 01:09:09,24,79
940,2019-07-01 00:31:48,103,7
682,2019-07-01 13:48:11,73,52
866,2019-07-03 08:45:04,81,124
92,2019-07-02 18:45:13,183,110
645,2019-07-02 19:34:17,61,65
194,2019-07-01 23:07:13,34,84
49,2019-07-02 23:47:03,0,138
884,2019-07-03 08:33:16,122,110
310,2019-07-01 10:17:03,161,91
636,2019-07-03 21:11:43,91,4
661,2019-07-02 07:22:48,106,158
952,2019-07-01 19:10:39,75,115
524,2019-07-01 11:22:17,88,24
574,2019-07-03 02:22:23,122,90
199,2019-07-02 01:25:55,96,40
693,2019-07-01 15:40:28,140,10
355,2019-07-01 13:16:54,71,39
731,2019-07-01 06:30:17,171,1
409,2019-07-03 16:43:27,53,23
510,2019-07-02 02:55:26,137,120
993,2019-07-03 20:41:03,130,55
424,2019-07-01 05:14:01,115,29
784,2019-07-02 02:20:39,144,68
53,2019-07-01 02:35:43,109,56
965,2019-07-02 01:27:28,162,22
827,2019-07-03 13:31:22,67,106
506,2019-07-01 15:41:14,68,47
102,2019-07-01 16:13:53,5,137
495,2019-07-02 03:28:40,36,92
829,2019-07-02 19:04:26,93,179
73,2019-07-02 11:55:53,146,153
13,2019-07-01 00:56:57,14,198
294,2019-07-01 21:10:14,87,168
475,2019-07-02 16:29:22,18,140
516,2019-07-02 09:12:27,18,188
847,2019-07-02 03:26:54,195,69
661,2019-07-02 23:49:19,198,64
699,2019-07-03 18:51:05,188,16
95,2019-07-01 09:00:04,182,16
991,2019-07-03 06:38:18,24,146
175,2019-07-02 02:19:20,161,16
646,2019-07-02 20:23:18,191,171
612,2019-07-01 14:00:32,84,149
378,2019-07-02 09:29:09,134,185
476,2019-07-03 12:55:08,135,182
75,2019-07-01 14:24:18,91,100
813,2019-07-01 13:47:40,155,52
755,2019-07-02 20:06:42,73,24
403,2019-07-03 12:11:04,59,61
61,2019-07-03 22:33:34,130,88
885,2019-07-02 00:50:33,137,119
619,2019-07-03 10:34:22,131,45
244,2019-07-03 13:57:35,149,88
369,2019-07-01 21:07:20,181,32
92,2019-07-03 13:25:19,64,80
811,2019-07-03 20:54:49,87,36
563,2019-07-02 15:34:34,160,100
24,2019-07-03 17:47:25,70,122
784,2019-07-03 23:24:39,13,157
829,2019-07-01 22:51:19,163,71
721,2019-07-02 05:21:46,83,36
586,2019-07-02 09:50:36,16,143
584,2019-07-01 10:52:30,20,4
924,2019-07-03 01:15:05,69,62
284,2019-07-03 09:23:57,1,0
260,2019-07-02 12:48:43,136,82
428,2019-07-02 03:55:45,102,99
7,2019-07-03 18:47:44,140,117
761,2019-07-01 01:03:45,76,3
347,2019-07-01 03:19:34,117,163
83,2019-07-01 00:00:41,126,98
444,2019-07-03 03:24:51,1,179
340,2019-07-02 11:21:49,10,149
632,2019-07-01 11:04:26,97,175
498,2019-07-03 02:00:51,121,115
183,2019-07-03 14:42:58,63,176
149,2019-07-03 16:31:55,122,54
442,2019-07-03 03:40:41,20,38
964,2019-07-01 03:57:45,119,193
825,2019-07-02 00:48:17,63,24
954,2019-07-01 18:38:32,38,48
719,2019-07-03 20:10:09,45,196
557,2019-07-02 06:05:31,50,153
114,2019-07-02 21:54:39,106,134
605,2019-07-01 06:23:51,3,56
423,2019-07-02 04:59:36,78,37
530,2019-07-03 18:03:50,80,146
332,2019-07-02 08:46:28,143,26
22,2019-07-01 23:14:57,57,197
94,2019-07-01 04:01:03,126,92
579,2019-07-01 10:03:54,135,184
668,2019-07-03 23:24:21,118,144
315,2019-07-01 19:17:04,171,198
204,2019-07-01 18:37:08,90,167
195,2019-07-02 17:11:10,52,164
801,2019-07-01 19:02:56,186,55
942,2019-07-01 04:01:18,158,19
533,2019-07-03 11:27:44,52,126
662,2019-07-02 04:44:55,21,18
712,2019-07-02 12:47:16,49,40
857,2019-07-01 03:16:34,32,109
375,2019-07-02 19:22:02,75,28
287,2019-07-03 00:39:20,134,66
309,2019-07-01 19:04:32,144,86
113,2019-07-01 10:57:21,117,180
275,2019-07-01 21:07:18,6,49
531,2019-07-03 13:34:57,134,189
215,2019-07-01 23:15:53,151,51
602,2019-07-01 16:54:15,179,182
502,2019-07-03 02:35:43,120,122
828,2019-07-03 01:11:06,8,112
778,2019-07-03 10:52:26,126,78
466,2019-07-01 18:00:47,55,108
407,2019-07-02 18:03:48,150,144
547,2019-07-01 13:58:53,62,168
997,2019-07-03 16:20:07,48,131
898,2019-07-03 20:53:15,69,158
829,2019-07-01 20:59:03,166,63
172,2019-07-03 21:18:52,181,109
931,2019-07-02 22:34:36,37,110
97,2019-07-01 18:40:41,66,79
888,2019-07-01 08:44:47,76,8
309,2019-07-01 13:15:03,181,5
455,2019-07-03 11:55:11,100,47
905,2019-07-01 23:41:43,108,130
456,2019-07-02 20:30:13,100,167
355,2019-07-01 21:31:47,75,73
521,2019-07-02 12:48:04,143,101
980,2019-07-02 14:31:07,186,185
299,2019-07-02 19:04:39,49,6
93,2019-07-01 10:51:40,165,35
407,2019-07-03 15:11:40,50,165
140,2019-07-01 19:39:21,138,190
982,2019-07-03 19:56:51,0,46
584,2019-07-02 02:09:02,194,132
392,2019-07-03 09:01:47,90,34
485,2019-07-03 20:45:32,189,195
330,2019-07-02 01:49:46,15,22
158,2019-07-03 06:34:19,50,184
750,2019-07-03 21:30:48,70,129
621,2019-07-01 22:44:16,107,140
849,2019-07-02 09:15:42,145,135
907,2019-07-01 00:09:31,90,190
376,2019-07-03 07:10:28,181,178
568,2019-07-01 16:45:43,104,19
898,2019-07-02 01:04:08,155,16
614,2019-07-03 13:46:36,93,127
418,2019-07-02 09:21:16,110,140
650,2019-07-01 07:36:34,160,42
546,2019-07-01 08:01:44,164,99
177,2019-07-03 14:43:46,185,186
413,2019-07-02 18:04:11,185,139
886,2019-07-01 00:04:47,69,25
544,2019-07-03 15:53:43,39,190
662,2019-07-01 03:36:29,87,58
826,2019-07-02 20:47:10,168,119
788,2019-07-01 01:31:01,100,193
890,2019-07-02 01:13:28,55,152
688,2019-07-02 17:02:24,175,35
927,2019-07-01 04:30:36,119,166
607,2019-07-03 09:23:29,91,5
295,2019-07-01 07:54:27,78,65
934,2019-07-03 18:43:02,53,132
654,2019-07-01 15:04:22,18,87
896,2019-07-01 14:56:44,68,72
740,2019-07-01 02:27:14,128,122
830,2019-07-02 06:04:53,43,80
252,2019-07-01 11:42:02,96,180
798,2019-07-01 02:36:34,118,136
865,2019-07-01 08:38:43,4,125
244,2019-07-01 02:01:19,92,176
742,2019-07-02 21:26:29,66,150
114,2019-07-01 22:31:30,60,93
140,2019-07-03 08:39:21,34,103
50,2019-07-02 08:36:46,114,28
242,2019-07-03 15:41:17,14,24
177,2019-07-02 22:13:57,5,162
535,2019-07-03 19:41:56,195,5
258,2019-07-03 12:45:16,64,77
645,2019-07-03 06:52:47,101,12
193,2019-07-03 05:07:18,67,169
914,2019-07-01 15:54:51,185,161
643,2019-07-01 17:50:07,162,165
630,2019-07-02 13:06:10,133,193
61,2019-07-03 09:50:14,37,193
410,2019-07-01 00:48:37,5,153
916,2019-07-03 20:49:07,49,8
480,2019-07-03 03:49:09,47,190
174,2019-07-03 17:14:54,128,60
433,2019-07-03 06:49:19,8,85
338,2019-07-02 11:36:51,119,40
518,2019-07-02 10:04:56,46,57
550,2019-07-03 16:29:15,99,74
290,2019-07-02 04:43:38,155,182
334,2019-07-01 18:51:38,140,180
454,2019-07-03 19:14:58,131,187
799,2019-07-02 11:23:48,40,132
18,2019-07-01 01:21:20,40,21
69,2019-07-01 19:02:24,181,139
650,2019-07-01 10:26:30,164,64
430,2019-07-01 14:11:41,156,140
180,2019-07-02 06:53:38,144,61
903,2019-07-02 10:26:52,60,8
382,2019-07-03 13:58:02,119,69
420,2019-07-03 20:11:52,54,163
551,2019-07-01 04:37:56,145,175
867,2019-07-02 22:52:32,18,123
220,2019-07-03 15:30:52,51,131
504,2019-07-02 00:23:23,6,42
661,2019-07-01 16:01:37,77,171
473,2019-07-01 07:38:16,50,62
140,2019-07-01 12:17:15,75,53
334,2019-07-03 17:14:16,178,69
529,2019-07-02 00:13:53,195,49
360,2019-07-03 23:16:06,78,41
775,2019-07-01 19:30:24,102,77
30,2019-07-02 05:54:14,8,166
545,2019-07-02 17:27:20,73,182
980,2019-07-02 07:04:31,190,33
851,2019-07-01 23:50:49,17,30
387,2019-07-03 00:35:38,139,20
874,2019-07-03 13:52:05,114,150
158,2019-07-03 20:35:55,71,63
522,2019-07-01 12:28:32,45,148
892,2019-07-02 00:13:40,8,80
766,2019-07-01 04:14:21,33,65
245,2019-07-03 21:02:40,3,112
132,2019-07-01 00:05:04,44,59
353,2019-07-02 16:26:46,3,47
704,2019-07-03 16:34:15,79,178
927,2019-07-02 16:56:37,32,110
45,2019-07-03 20:13:47,122,192
437,2019-07-01 17:52:41,33,75
331,2019-07-02 11:50:00,161,124
999,2019-07-03 18:37:08,109,77
646,2019-07-02 04:24:11,67,70
835,2019-07-01 03:22:14,31,71
714,2019-07-03 14:57:08,1,107
520,2019-07-02 03:51:22,55,147
249,2019-07-01 23:01:14,154,138
602,2019-07-03 19:20:18,101,91
763,2019-07-02 20:33:10,84,182
168,2019-07-03 00:49:14,42,194
102,2019-07-03 02:30:21,14,83
146,2019-07-03 22:52:29,35,2
968,2019-07-01 08:56:57,127,164
841,2019-07-03 08:24:07,80,138
424,2019-07-02 07:54:05,89,38
653,2019-07-01 22:17:01,158,144
203,2019-07-03 11:04:39,49,47
884,2019-07-02 20:36:41,31,52
810,2019-07-01 13:58:46,147,50
964,2019-07-03 14:23:32,186,79
75,2019-07-01 16:04:46,2,55
138,2019-07-03 08:45:10,173,117
261,2019-07-01 15:29:06,186,176
93,2019-07-01 05:55:25,147,46
229,2019-07-01 04:11:39,167,149
130,2019-07-02 16:45:25,198,34
395,2019-07-02 02:08:04,54,73
982,2019-07-01 00:06:48,52,109
451,2019-07-03 11:27:13,132,194
566,2019-07-01 10:15:50,41,21
36,2019-07-01 03:56:54,130,51
731,2019-07-01 02:21:53,167,116
300,2019-07-01 23:49:53,104,117
738,2019-07-02 15:06:47,42,95
78,2019-07-02 17:33:24,108,162
432,2019-07-03 16:26:33,128,73
371,2019-07-02 11:03:25,92,29
226,2019-07-03 22:29:04,170,101
144,2019-07-01 23:21:32,114,88
891,2019-07-01 06:27:35,113,11
418,2019-07-01 22:32:08,34,106
132,2019-07-01 02:43:13,180,129
782,2019-07-02 20:34:47,115,100
677,2019-07-01 00:02:07,21,65
772,2019-07-01 11:40:07,23,109
638,2019-07-01 02:39:43,151,117
570,2019-07-03 16:26:08,112,92
532,2019-07-03 06:02:38,120,27
530,2019-07-02 22:36:11,144,129
679,2019-07-03 22:00:22,17,11
242,2019-07-01 04:05:13,180,169
781,2019-07-02 18:33:16,50,172
107,2019-07-03 16:21:30,87,149
843,2019-07-03 05:39:33,151,62
376,2019-07-01 06:34:10,68,188
45,2019-07-02 22:47:09,99,60
711,2019-07-02 11:30:42,153,61
928,2019-07-01 14:28:39,30,20
283,2019-07-02 13:52:49,188,81
660,2019-07-03 15:02:48,34,180
575,2019-07-01 23:33:34,33,79
134,2019-07-01 19:09:41,87,26
298,2019-07-02 23:41:07,121,62
57,2019-07-01 21:00:32,158,186
116,2019-07-03 13:11:51,4,60
535,2019-07-03 17:33:08,34,144
81,2019-07-02 09:04:23,111,129
516,2019-07-02 05:26:08,20,130
78,2019-07-01 17:33:54,16,31
885,2019-07-02 11:57:19,107,144
86,2019-07-01 06:29:33,39,39
337,2019-07-02 14:16:03,190,43
339,2019-07-02 06:26:45,181,137
987,2019-07-03 23:35:50,89,45
360,2019-07-03 22:06:29,28,7
223,2019-07-03 20:50:45,97,93
840,2019-07-01 21:21:45,108,183
974,2019-07-01 07:20:06,57,23
556,2019-07-02 18:20:30,146,4
423,2019-07-02 04:58:40,6,88
366,2019-07-02 06:35:28,174,132
562,2019-07-02 20:01:50,49,49
625,2019-07-01 10:32:36,60,125
64,2019-07-02 21:29:10,139,107
211,2019-07-03 01:54:16,107,165
397,2019-07-02 05:33:02,161,75
838,2019-07-02 14:32:35,100,35
837,2019-07-03 12:16:47,93,71
777,2019-07-01 03:55:18,110,32
342,2019-07-03 09:56:59,4,164
942,2019-07-03 08:15:22,135,145
197,2019-07-02 03:38:24,50,121
69,2019-07-03 00:07:06,153,4
186,2019-07-01 20:58:43,99,127
536,2019-07-03 15:33:18,128,90
615,2019-07-02 15:50:18,6,167
738,2019-07-01 14:19:32,166,4
647,2019-07-03 01:13:28,62,184
120,2019-07-01 11:41:14,184,129
632,2019-07-03 06:28:51,187,15
832,2019-07-01 12:17:38,43,150
211,2019-07-02 16:59:17,100,178
565,2019-07-02 03:56:10,1,45
832,2019-07-03 03:12:38,143,57
121,2019-07-03 01:52:08,133,66
568,2019-07-01 12:01:14,28,75
67,2019-07-03 10:38:54,97,8
251,2019-07-02 21:39:55,117,151
779,2019-07-03 23:05:51,116,120
748,2019-07-02 21:15:12,38,117
789,2019-07-02 07:43:40,142,64
190,2019-07-02 09:47:58,175,21
504,2019-07-01 04:10:42,163,121
923,2019-07-02 00:25:24,52,15
655,2019-07-02 13:55:14,173,174
761,2019-07-02 12:40:21,107,70
886,2019-07-02 01:12:26,89,73
735,2019-07-02 18:45:39,165,187
205,2019-07-02 13:40:42,143,159
589,2019-07-02 20:34:33,110,62
136,2019-07-01 02:16:14,30,15
830,2019-07-02 04:10:56,37,113
765,2019-07-03 15:42:08,147,158
119,2019-07-03 15:02:23,189,37
809,2019-07-02 05:00:22,125,31
189,2019-07-01 21:49:03,95,140
525,2019-07-02 07:14:06,10,193
5,2019-07-03 13:20:59,60,124
548,2019-07-02 21:06:12,77,131
780,2019-07-03 17:03:17,98,3
957,2019-07-03 04:10:16,0,17
116,2019-07-02 07:22:58,185,191
718,2019-07-01 12:26:42,151,142
622,2019-07-02 00:01:27,171,164
489,2019-07-01 06:54:23,103,94
535,2019-07-03 10:24:18,183,100
826,2019-07-01 05:34:26,33,12
887,2019-07-01 11:43:36,21,177
123,2019-07-02 00:20:49,142,11
288,2019-07-01 01:34:33,106,61
849,2019-07-02 16:04:12,148,163
576,2019-07-02 15:20:40,28,68
723,2019-07-01 12:38:39,174,150
938,2019-07-02 13:35:38,102,106
82,2019-07-02 19:44:34,134,44
236,2019-07-01 09:14:59,29,57
425,2019-07-03 23:20:50,196,78
56,2019-07-03 08:33:14,27,32
98,2019-07-03 14:48:54,62,105
663,2019-07-02 19:03:07,128,48
818,2019-07-01 17:21:49,104,123
177,2019-07-03 04:02:52,22,115
706,2019-07-03 07:35:53,159,58
266,2019-07-02 19:36:43,130,171
771,2019-07-03 20:40:23,154,174
420,2019-07-03 20:14:54,82,117
256,2019-07-03 21:13:25,42,63
495,2019-07-01 00:56:39,170,159
6,2019-07-01 23:25:22,89,86
436,2019-07-01 17:57:32,26,14
276,2019-07-03 03:44:15,72,182
653,2019-07-02 02:58:46,166,164
947,2019-07-01 08:28:34,195,81
102,2019-07-01 06:45:11,110,91
710,2019-07-03 01:06:45,17,106
772,2019-07-01 07:14:10,77,5
996,2019-07-01 16:01:27,97,174
407,2019-07-01 11:25:37,103,83
793,2019-07-02 15:06:25,135,8
736,2019-07-01 10:24:13,31,191
21,2019-07-02 00:55:48,113,180
645,2019-07-02 10:11:37,153,42
167,2019-07-01 07:13:57,48,5
604,2019-07-03 01:26:50,107,188
876,2019-07-01 07:17:09,22,170
771,2019-07-03 03:26:39,105,81
437,2019-07-02 22:07:53,26,6
585,2019-07-03 01:45:50,87,38
61,2019-07-02 13:28:51,4,108
673,2019-07-02 02:43:22,98,125
49,2019-07-01 19:17:16,187,185
440,2019-07-02 14:15:20,191,154
442,2019-07-01 13:45:28,49,185
757,2019-07-01 22:11:09,165,195
843,2019-07-02 16:48:16,47,93
217,2019-07-01 07:13:27,198,30
353,2019-07-03 07:46:40,147,43
911,2019-07-03 10:33:52,124,81
888,2019-07-02 02:58:04,71,86
502,2019-07-01 12:51:10,85,136
26,2019-07-01 03:14:36,194,38
911,2019-07-01 04:05:03,108,196
199,2019-07-02 18:50:04,36,98
939,2019-07-02 05:39:37,103,136
159,2019-07-02 14:13:24,167,16
151,2019-07-01 10:10:59,4,28
214,2019-07-02 23:20:47,115,63
701,2019-07-01 12:05:17,3,5
734,2019-07-01 18:10:11,59,83
405,2019-07-02 10:20:05,9,62
87,2019-07-01 07:02:25,176,72
491,2019-07-01 16:07:00,7,157
531,2019-07-03 20:58:57,14,39
533,2019-07-03 15:14:12,72,18
830,2019-07-03 06:26:49,155,129
267,2019-07-01 03:08:06,98,136
88,2019-07-01 00:51:18,192,183
397,2019-07-03 23:37:53,149,103
485,2019-07-02 16:29:17,144,105
478,2019-07-02 04:24:28,107,177
716,2019-07-03 12:58:13,99,6
780,2019-07-03 18:16:52,135,103
954,2019-07-01 12:15:52,149,183
822,2019-07-01 20:15:33,132,98
432,2019-07-02 06:53:02,43,187
97,2019-07-02 18:06:43,174,80
30,2019-07-03 11:07:00,100,172
122,2019-07-02 20:54:24,116,98
380,2019-07-03 21:01:42,67,95
810,2019-07-01 07:28:44,6,5
918,2019-07-03 18:38:51,69,152
643,2019-07-02 06:06:21,46,76
233,2019-07-02 08:39:36,139,27
117,2019-07-03 04:27:04,0,155
565,2019-07-02 07:59:26,190,139
694,2019-07-03 14:41:34,121,42
661,2019-07-03 03:04:52,131,139
355,2019-07-02 21:30:13,7,160
612,2019-07-02 10:10:24,62,48
85,2019-07-02 15:53:23,85,103
197,2019-07-02 05:12:06,66,82
63,2019-07-01 16:12:27,192,183
425,2019-07-03 05:18:50,133,83
84,2019-07-01 20:33:58,57,122
328,2019-07-03 21:12:55,23,194
873,2019-07-02 13:15:07,39,132
388,2019-07-01 19:11:28,140,111
413,2019-07-02 01:46:22,131,159
976,2019-07-03 15:46:09,199,149
146,2019-07-02 07:42:07,162,13
797,2019-07-03 10:33:32,165,78
658,2019-07-03 11:04:01,183,20
955,2019-07-01 08:12:37,139,169
